id_unico,Serie,Temporada,Episodio,Nombre_Completo,Fecha_alaire,Premier,Cod_Pais,Pais,Tipo_#,Tipo,Estado_Film_#,Estado_Film,Genero_1_#,Genero_1,Genero_2,Genero_3,Genero_4,Avg_Runtime,Avg_rating,pag_web
2068321,100-era-,1,희대의 사건,100-era-1x05-huidaeui-sageon,2020-12-23,2020-12-23,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,,,,15.0,,https://www.tvmaze.com/episodes/2068321/100-era-1x05-huidaeui-sageon
2068322,100-era-,1,기성 세대가 모르는 것,100-era-1x06-giseong-sedaega-moleuneun-geos,2020-12-23,2020-12-23,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,,,,15.0,,https://www.tvmaze.com/episodes/2068322/100-era-1x06-giseong-sedaega-moleuneun-geos
2068323,100-era-,1,세대 차이,100-era-1x07-sedae-chai,2020-12-23,2020-12-23,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,,,,15.0,,https://www.tvmaze.com/episodes/2068323/100-era-1x07-sedae-chai
2068324,100-era-,1,라떼는 말이야,100-era-1x08-latteneun-mal-iya,2020-12-23,2020-12-23,KR,"Korea, Republic of",1,regular,0,Ended,7,Drama,,,,15.0,,https://www.tvmaze.com/episodes/2068324/100-era-1x08-latteneun-mal-iya
2096301,no-turning-back-romance-,1,6,no-turning-back-romance-1x06-6,2020-12-23,2020-12-08,KR,"Korea, Republic of",1,regular,0,Ended,0,,,,,12.0,,https://www.tvmaze.com/episodes/2096301/no-turning-back-romance-1x06-6
2353916,300-year-old-class-of-2020-,1,Episode 3,300-year-old-class-of-2020-1x03-episode-3,2020-12-23,2020-12-21,KR,"Korea, Republic of",1,regular,0,Ended,5,Comedy,Fantasy,History,,15.0,,https://www.tvmaze.com/episodes/2353916/300-year-old-class-of-2020-1x03-episode-3
2353917,300-year-old-class-of-2020-,1,Episode 4,300-year-old-class-of-2020-1x04-episode-4,2020-12-23,2020-12-21,KR,"Korea, Republic of",1,regular,0,Ended,5,Comedy,Fantasy,History,,15.0,,https://www.tvmaze.com/episodes/2353917/300-year-old-class-of-2020-1x04-episode-4
2005751,legend-of-yun-qian-,1,Episode 4,legend-of-yun-qian-1x04-episode-4,2020-12-23,2020-12-21,TW,"Taiwan, Province of China",1,regular,0,Ended,7,Drama,Romance,History,,4.0,,https://www.tvmaze.com/episodes/2005751/legend-of-yun-qian-1x04-episode-4
2066370,chu-feng-yi-dian-shizi-,1,Episode 7,chu-feng-yi-dian-shizi-1x07-episode-7,2020-12-23,2020-11-18,CN,China,1,regular,0,Ended,1,Action,,,,30.0,,https://www.tvmaze.com/episodes/2066370/chu-feng-yi-dian-shizi-1x07-episode-7
2145125,love-alice-or-not-,1,Episode 02,love-alice-or-not-1x02-episode-02,2020-12-23,2020-12-16,TW,"Taiwan, Province of China",1,regular,0,Ended,0,,,,,,,https://www.tvmaze.com/episodes/2145125/love-alice-or-not-1x02-episode-02
2205978,my-supernatural-power-,1,Episode 21,my-supernatural-power-1x21-episode-21,2020-12-23,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205978/my-supernatural-power-1x21-episode-21
2205979,my-supernatural-power-,1,Episode 22,my-supernatural-power-1x22-episode-22,2020-12-23,2020-11-18,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/2205979/my-supernatural-power-1x22-episode-22
1977331,stjernestov-,1,Episode 23,stjernestov-1x23-episode-23,2020-12-23,2020-12-01,NO,Norway,1,regular,0,Ended,7,Drama,Children,Family,,20.0,,https://www.tvmaze.com/episodes/1977331/stjernestov-1x23-episode-23
2029110,verdens-minste-kommentatorboks-,4,Jul 1,verdens-minste-kommentatorboks-4x01-jul-1,2020-12-23,2017-02-10,NO,Norway,1,regular,2,To Be Determined,5,Comedy,,,,3.0,,https://www.tvmaze.com/episodes/2029110/verdens-minste-kommentatorboks-4x01-jul-1
2029111,verdens-minste-kommentatorboks-,4,Jul 2,verdens-minste-kommentatorboks-4x02-jul-2,2020-12-23,2017-02-10,NO,Norway,1,regular,2,To Be Determined,5,Comedy,,,,3.0,,https://www.tvmaze.com/episodes/2029111/verdens-minste-kommentatorboks-4x02-jul-2
2018179,orkestr-,1,Оркестрде жаңа пианист қыз,orkestr-1x09-orkestrde-zaa-pianist-kyz,2020-12-23,2020-11-04,KZ,Kazakhstan,1,regular,1,Running,0,,,,,20.0,,https://www.tvmaze.com/episodes/2018179/orkestr-1x09-orkestrde-zaa-pianist-kyz
1984468,new-ja,2020,Road to Tokyo Dome Night 3,new-japan-pro-wrestling-2020-12-23-road-to-tokyo-dome-night-3,2020-12-23,2015-01-04,JP,Japan,1,regular,1,Running,0,,,,,99.0,,https://www.tvmaze.com/episodes/1984468/new-japan-pro-wrestling-2020-12-23-road-to-tokyo-dome-night-3
2017661,masrah-masr-,8,Raya and Sikina,masrah-masr-8x07-raya-and-sikina,2020-12-23,2013-02-01,nan,nan,1,regular,0,Ended,5,Comedy,,,,60.0,,https://www.tvmaze.com/episodes/2017661/masrah-masr-8x07-raya-and-sikina
1991206,jerks-,4,Gentleman's Stich (1),jerks-4x01-gentlemans-stich-1,2020-12-23,2017-01-26,DE,Germany,1,regular,1,Running,5,Comedy,,,,24.0,8.5,https://www.tvmaze.com/episodes/1991206/jerks-4x01-gentlemans-stich-1
2156015,jerks-,4,Gentleman's Stich (2),jerks-4x02-gentlemans-stich-2,2020-12-23,2017-01-26,DE,Germany,1,regular,1,Running,5,Comedy,,,,24.0,,https://www.tvmaze.com/episodes/2156015/jerks-4x02-gentlemans-stich-2
1990480,alex-og-aune-1,1,Får full tenning,alex-og-aune-1x15-far-full-tenning,2020-12-23,2020-11-30,NO,Norway,1,regular,2,To Be Determined,5,Comedy,,,,12.0,,https://www.tvmaze.com/episodes/1990480/alex-og-aune-1x15-far-full-tenning
1945902,the-expanse-5,5,Gaugamela,the-expanse-5x04-gaugamela,2020-12-23,2015-12-14,nan,nan,1,regular,0,Ended,18,Science-Fiction,Thriller,Mystery,,55.0,9.2,https://www.tvmaze.com/episodes/1945902/the-expanse-5x04-gaugamela
1980402,the-yo,2020,"December 23, 2020 - Hour 1",the-young-turks-2020-12-23-december-23-2020-hour-1,2020-12-23,2013-12-24,nan,nan,1,regular,1,Running,0,,,,,120.0,,https://www.tvmaze.com/episodes/1980402/the-young-turks-2020-12-23-december-23-2020-hour-1
1980403,the-yo,2020,"December 23, 2020 - Hour 2",the-young-turks-2020-12-23-december-23-2020-hour-2,2020-12-23,2013-12-24,nan,nan,1,regular,1,Running,0,,,,,120.0,,https://www.tvmaze.com/episodes/1980403/the-young-turks-2020-12-23-december-23-2020-hour-2
1990558,unhhhh-,5,The Weather,unhhhh-5x31-the-weather,2020-12-23,2016-03-25,nan,nan,1,regular,1,Running,5,Comedy,,,,11.0,,https://www.tvmaze.com/episodes/1990558/unhhhh-5x31-the-weather
2176140,scisho,2020,Understanding COVID-19,scishow-2020-12-23-understanding-covid-19,2020-12-23,2012-01-02,nan,nan,1,regular,1,Running,0,,,,,9.0,,https://www.tvmaze.com/episodes/2176140/scishow-2020-12-23-understanding-covid-19
1997809,uznat-za-10-sekund-,4,"Сергей Мудрик, музред Вечернего Урганта",uznat-za-10-sekund-4x42-sergej-mudrik-muzred-vecernego-urganta,2020-12-23,2016-12-12,nan,nan,1,regular,1,Running,14,Music,,,,23.0,,https://www.tvmaze.com/episodes/1997809/uznat-za-10-sekund-4x42-sergej-mudrik-muzred-vecernego-urganta
2041158,dtk-elviszlek-magammal-,7,Bach Kata és Wunderlich József,dtk-elviszlek-magammal-7x20-bach-kata-es-wunderlich-jozsef,2020-12-23,2015-10-07,nan,nan,1,regular,1,Running,0,,,,,33.0,,https://www.tvmaze.com/episodes/2041158/dtk-elviszlek-magammal-7x20-bach-kata-es-wunderlich-jozsef
1990477,doma-lucse-,3,"Карпаты 2: Верховина, Терношорская Лада, Писаный Камень, Топольче, Шпицы",doma-lucse-3x20-karpaty-2-verhovina-ternosorskaa-lada-pisanyj-kamen-topolce-spicy,2020-12-23,2018-11-14,nan,nan,1,regular,2,To Be Determined,20,Travel,,,,59.0,,https://www.tvmaze.com/episodes/1990477/doma-lucse-3x20-karpaty-2-verhovina-ternosorskaa-lada-pisanyj-kamen-topolce-spicy
1992740,good-mythical-morning-18,18,Top 5 Unexpected Discoveries of 2020,good-mythical-morning-18x72-top-5-unexpected-discoveries-of-2020,2020-12-23,2014-09-08,nan,nan,1,regular,1,Running,0,,,,,14.0,,https://www.tvmaze.com/episodes/1992740/good-mythical-morning-18x72-top-5-unexpected-discoveries-of-2020
1990519,la-vida-moderna-,7,El colapso,la-vida-moderna-7x61-el-colapso,2020-12-23,2015-03-24,nan,nan,1,regular,1,Running,5,Comedy,,,,38.0,,https://www.tvmaze.com/episodes/1990519/la-vida-moderna-7x61-el-colapso
1990321,sereza-i-mikrofon-podkast-,1,"ХАКЕР АЛЕКСАНДР ВАРСКОЙ | ВЗЛОМЫ, УТЕЧКИ, СЛЕЖКА",sereza-i-mikrofon-podkast-1x58-haker-aleksandr-varskoj-vzlomy-utecki-slezka,2020-12-23,2019-11-20,nan,nan,1,regular,1,Running,0,,,,,109.0,,https://www.tvmaze.com/episodes/1990321/sereza-i-mikrofon-podkast-1x58-haker-aleksandr-varskoj-vzlomy-utecki-slezka
1990484,ex-and-the-city-4,4,Episode 8,ex-and-the-city-4x08-episode-8,2020-12-23,2019-10-28,nan,nan,1,regular,1,Running,0,,,,,12.0,,https://www.tvmaze.com/episodes/1990484/ex-and-the-city-4x08-episode-8
1990214,world-war-two-week,3,Kido Butai,world-war-two-week-by-week-s03-special-kido-butai,2020-12-23,2018-09-01,nan,nan,2,significant_special,1,Running,21,War,History,,,15.0,,https://www.tvmaze.com/episodes/1990214/world-war-two-week-by-week-s03-special-kido-butai
1958575,my-bromance-2-5-years-later-,1,Episode 3,my-bromance-2-5-years-later-1x03-episode-3,2020-12-23,2020-12-09,nan,nan,1,regular,0,Ended,7,Drama,Romance,,,60.0,8.0,https://www.tvmaze.com/episodes/1958575/my-bromance-2-5-years-later-1x03-episode-3
1970254,amore-,1,Truth Will Prevail (2/2),amore-1x50-truth-will-prevail-22,2020-12-23,2020-08-07,nan,nan,1,regular,0,Ended,5,Comedy,Romance,,,29.0,,https://www.tvmaze.com/episodes/1970254/amore-1x50-truth-will-prevail-22
2035021,roger-et-ses-humains-,1,Christmas,roger-et-ses-humains-1x24-christmas,2020-12-23,2018-12-14,nan,nan,1,regular,1,Running,0,,,,,2.0,,https://www.tvmaze.com/episodes/2035021/roger-et-ses-humains-1x24-christmas
1964496,shi-yi-changan-mingyue-ji-shi-you-,1,Episode 10,shi-yi-changan-mingyue-ji-shi-you-1x10-episode-10,2020-12-23,2020-10-28,CN,China,1,regular,1,Running,7,Drama,Anime,Romance,,20.0,,https://www.tvmaze.com/episodes/1964496/shi-yi-changan-mingyue-ji-shi-you-1x10-episode-10
1976046,twisted-fate-of-love-,1,Episode 35,twisted-fate-of-love-1x35-episode-35,2020-12-23,2020-11-23,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1976046/twisted-fate-of-love-1x35-episode-35
1976047,twisted-fate-of-love-,1,Episode 36,twisted-fate-of-love-1x36-episode-36,2020-12-23,2020-11-23,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1976047/twisted-fate-of-love-1x36-episode-36
1977650,to-love-,1,Episode 39,to-love-1x39-episode-39,2020-12-23,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977650/to-love-1x39-episode-39
1977651,to-love-,1,Episode 40,to-love-1x40-episode-40,2020-12-23,2020-11-19,CN,China,1,regular,0,Ended,6,Crime,Thriller,Mystery,,45.0,,https://www.tvmaze.com/episodes/1977651/to-love-1x40-episode-40
2129633,the-aam-aadmi-family-,4,Mard Ko Dard Nahi Hota,the-aam-aadmi-family-4x02-mard-ko-dard-nahi-hota,2020-12-23,2016-11-05,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Family,,,,https://www.tvmaze.com/episodes/2129633/the-aam-aadmi-family-4x02-mard-ko-dard-nahi-hota
1984956,dream-detective-,1,Episode 17,dream-detective-1x17-episode-17,2020-12-23,2020-12-08,CN,China,1,regular,0,Ended,7,Drama,Fantasy,Mystery,,45.0,,https://www.tvmaze.com/episodes/1984956/dream-detective-1x17-episode-17
1984957,dream-detective-,1,Episode 18,dream-detective-1x18-episode-18,2020-12-23,2020-12-08,CN,China,1,regular,0,Ended,7,Drama,Fantasy,Mystery,,45.0,,https://www.tvmaze.com/episodes/1984957/dream-detective-1x18-episode-18
1985475,you-complete-me-,1,Episode 19,you-complete-me-1x19-episode-19,2020-12-23,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985475/you-complete-me-1x19-episode-19
1985476,you-complete-me-,1,Episode 20,you-complete-me-1x20-episode-20,2020-12-23,2020-12-02,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1985476/you-complete-me-1x20-episode-20
1996397,the-e,1,"Shohreh Aghdashloo, Dan Nowak",the-expanse-aftershow-1x04-shohreh-aghdashloo-dan-nowak,2020-12-23,2020-12-16,nan,nan,1,regular,1,Running,0,,,,,32.0,,https://www.tvmaze.com/episodes/1996397/the-expanse-aftershow-1x04-shohreh-aghdashloo-dan-nowak
1988068,forever-love-,1,Episode 17,forever-love-1x17-episode-17,2020-12-23,2020-12-14,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1988068/forever-love-1x17-episode-17
1988069,forever-love-,1,Episode 18,forever-love-1x18-episode-18,2020-12-23,2020-12-14,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1988069/forever-love-1x18-episode-18
1988538,follow-my-sunshine-,1,Episode 1,follow-my-sunshine-1x01-episode-1,2020-12-23,2020-12-23,nan,nan,1,regular,0,Ended,7,Drama,Romance,,,20.0,7.5,https://www.tvmaze.com/episodes/1988538/follow-my-sunshine-1x01-episode-1
1997524,the-penalty-zone-,1,Episode 17,the-penalty-zone-1x17-episode-17,2020-12-23,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997524/the-penalty-zone-1x17-episode-17
1997525,the-penalty-zone-,1,Episode 18,the-penalty-zone-1x18-episode-18,2020-12-23,2020-12-16,nan,nan,1,regular,0,Ended,7,Drama,Action,Crime,,45.0,,https://www.tvmaze.com/episodes/1997525/the-penalty-zone-1x18-episode-18
2015226,spalah-,1,Нова українська рейв-культура,spalah-1x03-nova-ukrainska-rejv-kultura,2020-12-23,2020-11-25,nan,nan,1,regular,0,Ended,0,,,,,49.0,,https://www.tvmaze.com/episodes/2015226/spalah-1x03-nova-ukrainska-rejv-kultura
2143637,too-many-spirits-,2,Ryan & Shane Get the Drunkest & Read the Most Holiday Horror Stories,too-many-spirits-2x04-ryan-shane-get-the-drunkest-read-the-most-holiday-horror-stories,2020-12-23,2020-10-08,nan,nan,1,regular,1,Running,0,,,,,25.0,,https://www.tvmaze.com/episodes/2143637/too-many-spirits-2x04-ryan-shane-get-the-drunkest-read-the-most-holiday-horror-stories
2166196,hello-kittys-super-cute-adventures-,1,Winter Wander-Land,hello-kittys-super-cute-adventures-1x10-winter-wander-land,2020-12-23,2020-10-26,nan,nan,1,regular,1,Running,4,Children,,,,,,https://www.tvmaze.com/episodes/2166196/hello-kittys-super-cute-adventures-1x10-winter-wander-land
2197289,struggle-meals-,1,The Chicken or the Egg,struggle-meals-1x13-the-chicken-or-the-egg,2020-12-23,2020-12-07,nan,nan,1,regular,1,Running,0,,,,,20.0,,https://www.tvmaze.com/episodes/2197289/struggle-meals-1x13-the-chicken-or-the-egg
2197598,peace-of-mind-with-taraji-,1,Is the Pressure to Be a Strong Black Woman Too Much?,peace-of-mind-with-taraji-1x04-is-the-pressure-to-be-a-strong-black-woman-too-much,2020-12-23,2020-12-14,nan,nan,1,regular,1,Running,0,,,,,25.0,,https://www.tvmaze.com/episodes/2197598/peace-of-mind-with-taraji-1x04-is-the-pressure-to-be-a-strong-black-woman-too-much
2318111,bride-of-beirut-,2,Episode 55,bride-of-beirut-2x55-episode-55,2020-12-23,2019-09-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,,,https://www.tvmaze.com/episodes/2318111/bride-of-beirut-2x55-episode-55
2330008,30-days-with-ryan-garcia-,1,Why I Need to Win,30-days-with-ryan-garcia-1x02-why-i-need-to-win,2020-12-23,2020-12-16,nan,nan,1,regular,0,Ended,19,Sports,,,,19.0,,https://www.tvmaze.com/episodes/2330008/30-days-with-ryan-garcia-1x02-why-i-need-to-win
1989340,meet-me-outside-,1,Somone's having a party,meet-me-outside-1x03-somones-having-a-party,2020-12-23,2020-12-21,CN,China,1,regular,0,Ended,7,Drama,Romance,,,10.0,8.5,https://www.tvmaze.com/episodes/1989340/meet-me-outside-1x03-somones-having-a-party
1990724,sj-returns-,4,Episode 86,sj-returns-4x86-episode-86,2020-12-23,2017-10-09,KR,"Korea, Republic of",1,regular,1,Running,0,,,,,5.0,,https://www.tvmaze.com/episodes/1990724/sj-returns-4x86-episode-86
1987993,a-house-divided-,3,They Can Kill Me,a-house-divided-3x01-they-can-kill-me,2020-12-23,2019-07-18,US,United States,1,regular,2,To Be Determined,7,Drama,,,,42.0,,https://www.tvmaze.com/episodes/1987993/a-house-divided-3x01-they-can-kill-me
2192626,diti-proti-zirok-,2,"Выпуск 12 (Слава Каминская, Даша Астафьева, Ефим Константиновский)",diti-proti-zirok-2x12-vypusk-12-slava-kaminskaa-dasa-astafeva-efim-konstantinovskij,2020-12-23,2019-09-25,nan,nan,1,regular,1,Running,1,Action,Family,,,90.0,,https://www.tvmaze.com/episodes/2192626/diti-proti-zirok-2x12-vypusk-12-slava-kaminskaa-dasa-astafeva-efim-konstantinovskij
1992698,fightlore-,1,The Pride of Sakuraba,fightlore-1x06-the-pride-of-sakuraba,2020-12-23,2020-04-18,US,United States,1,regular,1,Running,5,Comedy,Sports,,,25.0,,https://www.tvmaze.com/episodes/1992698/fightlore-1x06-the-pride-of-sakuraba
2008334,for-the-love-of-jason-,1,New Beginnings,for-the-love-of-jason-1x06-new-beginnings,2020-12-23,2020-11-19,US,United States,1,regular,2,To Be Determined,7,Drama,,,,27.0,,https://www.tvmaze.com/episodes/2008334/for-the-love-of-jason-1x06-new-beginnings
2135012,dimension-20-,7,Parade of Peril,dimension-20-7x07-parade-of-peril,2020-12-23,2018-09-12,US,United States,1,regular,1,Running,5,Comedy,Adventure,Fantasy,,,,https://www.tvmaze.com/episodes/2135012/dimension-20-7x07-parade-of-peril
1977418,goede-tijden-slechte-tijden-3,31,Aflevering 6322,goede-tijden-slechte-tijden-31x67-aflevering-6322,2020-12-23,1990-10-01,nan,nan,1,regular,1,Running,7,Drama,Romance,,,25.0,,https://www.tvmaze.com/episodes/1977418/goede-tijden-slechte-tijden-31x67-aflevering-6322
1983826,ghosts-s02-special,2,The Ghost of Christmas,ghosts-s02-special-the-ghost-of-christmas,2020-12-23,2019-04-15,GB,United Kingdom,2,significant_special,2,To Be Determined,5,Comedy,Supernatural,,,30.0,8.2,https://www.tvmaze.com/episodes/1983826/ghosts-s02-special-the-ghost-of-christmas
1979338,motherland-s02-spe,2,Christmas Special,motherland-s02-special-christmas-special,2020-12-23,2017-11-07,GB,United Kingdom,2,significant_special,2,To Be Determined,5,Comedy,,,,30.0,8.3,https://www.tvmaze.com/episodes/1979338/motherland-s02-special-christmas-special
1990502,king-gary-s01-spec,1,Christmas Special,king-gary-s01-special-christmas-special,2020-12-23,2020-01-10,GB,United Kingdom,2,significant_special,1,Running,5,Comedy,,,,30.0,3.7,https://www.tvmaze.com/episodes/1990502/king-gary-s01-special-christmas-special
1958868,wwe-nxt-14,14,Main Event: Adam Cole vs. Velveteen Dream,wwe-nxt-14x52-main-event-adam-cole-vs-velveteen-dream,2020-12-23,2010-02-23,US,United States,1,regular,1,Running,0,,,,,77.0,,https://www.tvmaze.com/episodes/1958868/wwe-nxt-14x52-main-event-adam-cole-vs-velveteen-dream
1945147,noblesse-1,1,That All May Be as It Should Be / Execution,noblesse-1x12-that-all-may-be-as-it-should-be-execution,2020-12-23,2015-12-04,nan,nan,1,regular,0,Ended,3,Anime,Supernatural,,,25.0,,https://www.tvmaze.com/episodes/1945147/noblesse-1x12-that-all-may-be-as-it-should-be-execution
1977900,obycnaa-zensina-,2,Серия 13,obycnaa-zensina-2x04-seria-13,2020-12-24,2018-10-29,RU,Russian Federation,1,regular,0,Ended,7,Drama,Crime,Mystery,,48.0,,https://www.tvmaze.com/episodes/1977900/obycnaa-zensina-2x04-seria-13
1963999,257-pricin-ctoby-zit-,2,Серия 22,257-pricin-ctoby-zit-2x09-seria-22,2020-12-24,2020-03-26,RU,Russian Federation,1,regular,0,Ended,7,Drama,Comedy,,,24.0,,https://www.tvmaze.com/episodes/1963999/257-pricin-ctoby-zit-2x09-seria-22
1949912,smesariki-novyj-sezon-,1,Загвоздка,smesariki-novyj-sezon-1x33-zagvozdka,2020-12-24,2020-05-18,RU,Russian Federation,1,regular,1,Running,5,Comedy,Family,,,7.0,,https://www.tvmaze.com/episodes/1949912/smesariki-novyj-sezon-1x33-zagvozdka
1949913,smesariki-novyj-sezon-,1,Старинный новогодний обычай,smesariki-novyj-sezon-1x34-starinnyj-novogodnij-obycaj,2020-12-24,2020-05-18,RU,Russian Federation,1,regular,1,Running,5,Comedy,Family,,,7.0,,https://www.tvmaze.com/episodes/1949913/smesariki-novyj-sezon-1x34-starinnyj-novogodnij-obycaj
1960733,psih-,1,Возрождение,psih-1x08-vozrozdenie,2020-12-24,2020-11-05,RU,Russian Federation,1,regular,0,Ended,7,Drama,Thriller,,,62.0,,https://www.tvmaze.com/episodes/1960733/psih-1x08-vozrozdenie
1982409,volk-,1,Серия 11,volk-1x11-seria-11,2020-12-24,2020-12-07,RU,Russian Federation,1,regular,0,Ended,7,Drama,Adventure,Mystery,,50.0,,https://www.tvmaze.com/episodes/1982409/volk-1x11-seria-11
1982410,volk-,1,Серия 12,volk-1x12-seria-12,2020-12-24,2020-12-07,RU,Russian Federation,1,regular,0,Ended,7,Drama,Adventure,Mystery,,50.0,,https://www.tvmaze.com/episodes/1982410/volk-1x12-seria-12
1987502,passaziry-,1,Светлана и Игорь,passaziry-1x01-svetlana-i-igor,2020-12-24,2020-12-24,RU,Russian Federation,1,regular,0,Ended,7,Drama,Supernatural,,,23.0,,https://www.tvmaze.com/episodes/1987502/passaziry-1x01-svetlana-i-igor
1987720,passaziry-,1,Сашка,passaziry-1x02-saska,2020-12-24,2020-12-24,RU,Russian Federation,1,regular,0,Ended,7,Drama,Supernatural,,,23.0,,https://www.tvmaze.com/episodes/1987720/passaziry-1x02-saska
1985788,theres-a-pit-in-my-senior-martial-brothers-brain-,2,Episode 10,theres-a-pit-in-my-senior-martial-brothers-brain-2x10-episode-10,2020-12-24,2018-04-04,CN,China,1,regular,2,To Be Determined,5,Comedy,Action,Adventure,Anime,10.0,,https://www.tvmaze.com/episodes/1985788/theres-a-pit-in-my-senior-martial-brothers-brain-2x10-episode-10
2039620,witches-,1,Episode 3,witches-1x03-episode-3,2020-12-24,2020-12-17,KR,"Korea, Republic of",1,regular,0,Ended,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2039620/witches-1x03-episode-3
2039621,witches-,1,Episode 4,witches-1x04-episode-4,2020-12-24,2020-12-17,KR,"Korea, Republic of",1,regular,0,Ended,19,Sports,,,,30.0,,https://www.tvmaze.com/episodes/2039621/witches-1x04-episode-4
2324410,unique-lady-,2,Episode,unique-lady-2x01-episode,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324410/unique-lady-2x01-episode
2324411,unique-lady-,2,Episode 2,unique-lady-2x02-episode-2,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324411/unique-lady-2x02-episode-2
2324412,unique-lady-,2,Episode 3,unique-lady-2x03-episode-3,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324412/unique-lady-2x03-episode-3
2324413,unique-lady-,2,Episode 4,unique-lady-2x04-episode-4,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324413/unique-lady-2x04-episode-4
2324414,unique-lady-,2,Episode 5,unique-lady-2x05-episode-5,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324414/unique-lady-2x05-episode-5
2324415,unique-lady-,2,Episode 6,unique-lady-2x06-episode-6,2020-12-24,2019-01-17,nan,nan,1,regular,0,Ended,7,Drama,Comedy,Romance,,42.0,,https://www.tvmaze.com/episodes/2324415/unique-lady-2x06-episode-6
1972573,the-wolf-,1,Episode 31,the-wolf-1x31-episode-31,2020-12-24,2020-11-19,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1972573/the-wolf-1x31-episode-31
1972574,the-wolf-,1,Episode 32,the-wolf-1x32-episode-32,2020-12-24,2020-11-19,CN,China,1,regular,0,Ended,7,Drama,Romance,History,,45.0,,https://www.tvmaze.com/episodes/1972574/the-wolf-1x32-episode-32
1994242,a-love-so-romantic-,1,Episode 1,a-love-so-romantic-1x01-episode-1,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1994242/a-love-so-romantic-1x01-episode-1
1994243,a-love-so-romantic-,1,Episode 2,a-love-so-romantic-1x02-episode-2,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,7,Drama,Romance,,,45.0,,https://www.tvmaze.com/episodes/1994243/a-love-so-romantic-1x02-episode-2
1998588,unique-lady-2-,1,Episode 1,unique-lady-2-1x01-episode-1,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998588/unique-lady-2-1x01-episode-1
1998589,unique-lady-2-,1,Episode 2,unique-lady-2-1x02-episode-2,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998589/unique-lady-2-1x02-episode-2
1998590,unique-lady-2-,1,Episode 3,unique-lady-2-1x03-episode-3,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998590/unique-lady-2-1x03-episode-3
1998591,unique-lady-2-,1,Episode 4,unique-lady-2-1x04-episode-4,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998591/unique-lady-2-1x04-episode-4
1998592,unique-lady-2-,1,Episode 5,unique-lady-2-1x05-episode-5,2020-12-24,2020-12-24,CN,China,1,regular,0,Ended,5,Comedy,Fantasy,Romance,,45.0,,https://www.tvmaze.com/episodes/1998592/unique-lady-2-1x05-episode-5
